Date,Series,Value
2018-11-06,Average Tone,-1.5229
2018-11-07,Average Tone,-0.8781
2018-11-08,Average Tone,-1.1217
2018-11-09,Average Tone,-0.9274
2018-11-10,Average Tone,-1.5105
2018-11-11,Average Tone,-1.7779
2018-11-12,Average Tone,-1.0359
2018-11-13,Average Tone,-1.7711
2018-11-14,Average Tone,-2.0564
2018-11-15,Average Tone,-2.1373
2018-11-16,Average Tone,-1.618
2018-11-17,Average Tone,-1.9922
2018-11-18,Average Tone,-1.566
2018-11-19,Average Tone,-2.0399
2018-11-20,Average Tone,-1.8327
2018-11-21,Average Tone,-2.3215
2018-11-22,Average Tone,-2.1971
2018-11-23,Average Tone,-2.4882
2018-11-24,Average Tone,-2.364
2018-11-25,Average Tone,-1.7598
2018-11-26,Average Tone,-2.2383
2018-11-27,Average Tone,-1.9057
2018-11-28,Average Tone,-2.5065
2018-11-29,Average Tone,-1.9216
2018-11-30,Average Tone,-1.102
2018-12-01,Average Tone,-0.8787
2018-12-02,Average Tone,-0.31
2018-12-03,Average Tone,-0.0534
2018-12-04,Average Tone,-0.4716
2018-12-05,Average Tone,-1.7123
2018-12-06,Average Tone,-3.1578
2018-12-07,Average Tone,-2.3775
2018-12-08,Average Tone,-1.8732
2018-12-09,Average Tone,-1.7185
2018-12-10,Average Tone,-2.3247
2018-12-11,Average Tone,-2.4588
2018-12-12,Average Tone,-2.5028
2018-12-13,Average Tone,-2.0592
2018-12-14,Average Tone,-1.6038
2018-12-15,Average Tone,-0.74
2018-12-16,Average Tone,-1.5151
2018-12-17,Average Tone,-1.8587
2018-12-18,Average Tone,-1.767
2018-12-19,Average Tone,-1.5462
2018-12-20,Average Tone,-1.692
2018-12-21,Average Tone,-2.4415
2018-12-22,Average Tone,-1.6889
2018-12-23,Average Tone,-1.4737
2018-12-24,Average Tone,-2.2092
2018-12-25,Average Tone,-1.1539
2018-12-26,Average Tone,-3.2033
2018-12-27,Average Tone,-2.4219
2018-12-28,Average Tone,-2.0112
2018-12-29,Average Tone,-1.9951
2018-12-30,Average Tone,-1.0805
2018-12-31,Average Tone,-1.5812
2019-01-01,Average Tone,-1.1429
2019-01-02,Average Tone,-0.8769
2019-01-03,Average Tone,-1.0534
2019-01-04,Average Tone,-1.6254
2019-01-05,Average Tone,-1.8174
2019-01-06,Average Tone,-1.4405
2019-01-07,Average Tone,-2.6306
2019-01-08,Average Tone,-2.2185
2019-01-09,Average Tone,-2.18
